Number,Date,Symbol,Open,High,Low,Close,Volume,Volume USD
343,9/14/2016,BTCUSD,607.94,610.73,607.1,608.99,674.57,410983.3
344,9/15/2016,BTCUSD,608.99,609.5,604.71,605.76,1486.35,902841.09
345,9/16/2016,BTCUSD,605.76,609.03,605.68,607.14,1253.87,761390.46
346,9/17/2016,BTCUSD,607.14,607.94,606.36,606.38,500,303480.55
347,9/18/2016,BTCUSD,606.38,608.99,606.37,608.99,228.84,138948.26
348,9/19/2016,BTCUSD,608.99,610.3,608,608.99,1575.91,960234.01
349,9/20/2016,BTCUSD,608.99,608.99,606.81,608.59,634.61,385888.25
350,9/21/2016,BTCUSD,608.59,608.59,591.95,595.61,4385.48,2609562.85
351,9/22/2016,BTCUSD,595.61,596.17,592.93,594.69,3118.47,1857241.19
352,9/23/2016,BTCUSD,594.69,601.34,593.82,601.25,4969.89,2976842.02
353,9/24/2016,BTCUSD,601.25,603.28,598.51,601.32,1593.36,954617.63
354,9/25/2016,BTCUSD,601.32,601.48,598.19,600,1363.46,817615.91
355,9/26/2016,BTCUSD,600,607.58,599.72,606.98,2418.75,1463058.84
356,9/27/2016,BTCUSD,606.98,607.2,601.11,604.9,3770.93,2278251.65
357,9/28/2016,BTCUSD,604.9,605.7,602.75,604.24,3271.82,1973586.19
358,9/29/2016,BTCUSD,604.24,606.52,603.86,604.87,3610.81,2184652.63
359,9/30/2016,BTCUSD,604.87,607.2,603.51,607.2,3356.75,2030182.93
360,10/1/2016,BTCUSD,607.2,616,607.2,614.04,1114.44,684672.23
361,10/2/2016,BTCUSD,614.04,614.04,607,610.5,774.69,471431.53
362,10/3/2016,BTCUSD,610.5,613,610.4,612.91,2500.09,1531896.86
363,10/4/2016,BTCUSD,612.91,612.99,609.05,609.98,2759.95,1683483.75
364,10/5/2016,BTCUSD,609.98,613.94,609.67,612.38,2562.14,1566205.98
365,10/6/2016,BTCUSD,612.38,613.19,611.27,611.8,3245.96,1987364.94
366,10/7/2016,BTCUSD,611.8,617.99,610,617.99,3135.14,1931579.12
367,10/8/2016,BTCUSD,617.99,618.15,616.96,617.99,773.81,477844.2
368,10/9/2016,BTCUSD,617.99,618.38,615.18,616.06,759.55,468728.81
369,10/10/2016,BTCUSD,616.06,617.99,614.73,617.37,2148.59,1324475.38
370,10/11/2016,BTCUSD,617.37,640,617.3,640,4341.38,2764907.56
371,10/12/2016,BTCUSD,640,640,634.74,635.33,3698.39,2359830.15
372,10/13/2016,BTCUSD,635.33,640,634.64,635.45,2934.47,1866680.69
373,10/14/2016,BTCUSD,635.45,641.59,632.44,636.93,3519.2,2244783.14
374,10/15/2016,BTCUSD,636.93,639.67,633.23,635.17,595.55,379145.81
375,10/16/2016,BTCUSD,635.17,640.68,635.17,639.58,757.33,482783.09
376,10/17/2016,BTCUSD,639.58,639.58,634.52,637.79,2660,1692964.91
377,10/18/2016,BTCUSD,637.79,638.88,633.69,635,2456.74,1561046.13
378,10/19/2016,BTCUSD,635,637.29,625.69,628.61,3193.63,2006496.9
379,10/20/2016,BTCUSD,628.61,629.55,622.83,629,2096.39,1314517.88
380,10/21/2016,BTCUSD,629,631.87,628.23,630.15,2635.75,1661384.27
381,10/22/2016,BTCUSD,630.15,657.47,630.15,656.06,2102.32,1366292.31
382,10/23/2016,BTCUSD,656.06,664.54,648.78,650.51,473.85,309814.67
383,10/24/2016,BTCUSD,650.51,650.51,645.36,648.73,3386.23,2195061.91
384,10/25/2016,BTCUSD,648.73,658.99,648.25,649.56,2589.43,1692215.62
385,10/26/2016,BTCUSD,649.56,678.55,646.99,668.82,3185.09,2133802.26
386,10/27/2016,BTCUSD,668.82,683.26,668.82,680,2810.99,1912383.61
387,10/28/2016,BTCUSD,680,690.32,679.99,688.99,2649.94,1820276.79
388,10/29/2016,BTCUSD,688.99,722.21,688.98,715.94,1798.51,1281108.95
389,10/30/2016,BTCUSD,715.94,715.94,695.23,700.01,1017.36,719479.55
390,10/31/2016,BTCUSD,700.01,707.7,685.04,697.7,3383.23,2380006.8
391,11/1/2016,BTCUSD,697.7,736.61,697.7,730.48,2299,1665667.03
392,11/2/2016,BTCUSD,730.48,734.99,720.04,734.99,2628.52,1910849.42
393,11/3/2016,BTCUSD,734.99,746.15,674.98,685.62,4715.49,3328428.81
394,11/4/2016,BTCUSD,685.62,707.83,685.61,706.98,3267.99,2280192.11
395,11/5/2016,BTCUSD,706.98,711.34,698,706.33,582.91,410662.3
396,11/6/2016,BTCUSD,706.33,714.91,698.85,711.15,1283.33,907878.32
397,11/7/2016,BTCUSD,711.15,711.16,701.24,709.29,2874.45,2033893.35
398,11/8/2016,BTCUSD,709.29,713.99,704.01,713.6,3239.73,2302691.86
399,11/9/2016,BTCUSD,713.6,739.85,709.68,721.48,2677.93,1944232.63
400,11/10/2016,BTCUSD,721.48,721.48,705.99,710.99,3329.69,2365206.39
401,11/11/2016,BTCUSD,710.99,718.07,710.92,715.23,1793.94,1279859.46
402,11/12/2016,BTCUSD,715.23,715.23,698.99,700.31,524.93,369709.82
403,11/13/2016,BTCUSD,700.31,704.12,684.46,702,898.55,622639.13
404,11/14/2016,BTCUSD,702,708.46,696.37,707.03,1532.28,1078063.58
405,11/15/2016,BTCUSD,707.03,716.85,705.54,712.44,2631.77,1878245.25
406,11/16/2016,BTCUSD,712.44,742.81,710.36,739.99,3462.26,2534527.07
407,11/17/2016,BTCUSD,739.99,750,733.5,736.03,2782.66,2058291.58
408,11/18/2016,BTCUSD,736.03,750,735.61,748.13,1207.81,898999.2
409,11/19/2016,BTCUSD,748.13,755.5,745,750.98,593.62,445035
410,11/20/2016,BTCUSD,750.98,751.99,710.03,727.36,1434.69,1043439.58
411,11/21/2016,BTCUSD,727.36,738.73,725.45,737.48,1896.13,1394461.23
412,11/22/2016,BTCUSD,737.48,751.67,733.52,748.35,4130.47,3072634.53
413,11/23/2016,BTCUSD,748.35,748.35,732.18,742.41,1796.89,1333425.06
414,11/24/2016,BTCUSD,742.41,745.72,728,737.99,1528.78,1125495.11
415,11/25/2016,BTCUSD,737.99,741.75,730.25,741.28,1688.61,1242725.97
416,11/26/2016,BTCUSD,741.28,742.54,724.49,736.45,530.09,389579.1
417,11/27/2016,BTCUSD,736.45,736.45,728.35,728.35,1412.81,1035273.66
418,11/28/2016,BTCUSD,728.35,734.6,724.81,732.99,2569.57,1880058.35
419,11/29/2016,BTCUSD,732.99,735.36,731.88,732.36,1990.72,1460133.43
420,11/30/2016,BTCUSD,732.36,745.5,732.36,742.11,2238.84,1657189.75
421,12/1/2016,BTCUSD,742.11,757,742.11,753.99,2099.74,1578190.18
422,12/2/2016,BTCUSD,753.99,777.05,753.99,774.14,3228.92,2483261.19
423,12/3/2016,BTCUSD,774.14,774.98,760.51,766.47,1289.54,991356.63
424,12/4/2016,BTCUSD,766.47,769.97,763.02,765.69,505.16,386967.48
425,12/5/2016,BTCUSD,765.69,765.99,743.73,754.88,2312.42,1743529.82
426,12/6/2016,BTCUSD,754.88,759.38,752.13,758.99,2224.64,1683436.88
427,12/7/2016,BTCUSD,758.99,769.98,752.24,765.49,2370.27,1817145.95
428,12/8/2016,BTCUSD,765.49,772.46,762.5,768.68,1913.75,1468737.46
429,12/9/2016,BTCUSD,768.68,773.35,764.5,770.1,2011.33,1549362.29
430,12/10/2016,BTCUSD,770.1,775.99,769.14,771.79,777.89,601424.17
431,12/11/2016,BTCUSD,771.79,771.79,765.28,769.44,573.24,440245.09
432,12/12/2016,BTCUSD,769.44,780.8,769.44,779.65,1895.97,1472893.72
433,12/13/2016,BTCUSD,779.65,790.84,768.26,780.64,2543.27,1983054.61
434,12/14/2016,BTCUSD,780.64,780.99,772.61,774.84,2177.1,1691510.2
435,12/15/2016,BTCUSD,774.84,780.25,774.55,775.18,3988.66,3100862.14
436,12/16/2016,BTCUSD,775.18,782.47,774.16,782.47,2846.87,2218125.6
437,12/17/2016,BTCUSD,782.47,791.13,782.47,789.39,815.32,642319.59
438,12/18/2016,BTCUSD,789.39,790.28,785.71,790.12,541.47,427042.57
439,12/19/2016,BTCUSD,790.12,790.99,785.1,790.2,2835.51,2236338.92
440,12/20/2016,BTCUSD,790.2,800.88,788.11,800.88,2592.49,2052476.66
441,12/21/2016,BTCUSD,800.88,829.09,796.89,826.21,3842.51,3144178.47
442,12/22/2016,BTCUSD,826.21,871.36,826.15,859,4242.1,3636380.41
443,12/23/2016,BTCUSD,859,919.23,858.37,919.23,4465.5,3994223.23
444,12/24/2016,BTCUSD,919.23,923.47,886.08,893.68,1010.86,913468.58
445,12/25/2016,BTCUSD,893.68,900.33,860.76,896.98,789.08,697385.24
446,12/26/2016,BTCUSD,896.98,919.41,896.22,905.57,793.42,717607.63
447,12/27/2016,BTCUSD,905.57,941.19,900.86,932.65,2490.67,2319656.24
448,12/28/2016,BTCUSD,932.65,981.92,932.48,981.92,2510.09,2412458.09
449,12/29/2016,BTCUSD,981.92,985.43,950.3,978.57,1914.21,1850466.14
450,12/30/2016,BTCUSD,978.57,978.57,929.9,966.71,1629.33,1558808.1
451,12/31/2016,BTCUSD,966.71,974.55,950,974.55,764.88,735542.53
452,1/1/2017,BTCUSD,974.55,1003.54,965,999.95,1061.14,1052682.94
453,1/2/2017,BTCUSD,999.95,1035.9,995,1020.23,1446.64,1472541.92
454,1/3/2017,BTCUSD,1020.23,1038.26,1014.06,1038,2179,2231435.06
455,1/4/2017,BTCUSD,1038,1155.54,1032.73,1142.15,3318.97,3612399.3
456,1/5/2017,BTCUSD,1142.15,1167.16,879,989.99,6007.34,5971785.19
457,1/6/2017,BTCUSD,989.99,1025.56,879.1,893.49,6506.72,6112552.41
458,1/7/2017,BTCUSD,893.49,908.1,820.99,898.75,2263.37,1969093.18
459,1/8/2017,BTCUSD,898.75,940.1,890,912.99,1555.03,1424914.93
460,1/9/2017,BTCUSD,912.99,913.99,880.5,902.98,3164.74,2833043.55
461,1/10/2017,BTCUSD,902.98,913.99,900.38,907.99,2473.06,2241278.21
462,1/11/2017,BTCUSD,907.99,921.77,760.11,789.31,7171.97,5873948
463,1/12/2017,BTCUSD,789.31,832.15,752,813.02,3914.88,3115110.61
464,1/13/2017,BTCUSD,813.02,833.79,777.91,826.69,4320.73,3505548.9
465,1/14/2017,BTCUSD,826.69,839.78,815,824.65,766.37,633743.52
466,1/15/2017,BTCUSD,824.65,829.58,812,827.56,348.23,285946.45
467,1/16/2017,BTCUSD,827.56,841.28,822.53,835.13,869.74,724199.79
468,1/17/2017,BTCUSD,835.13,910.99,831.82,907.19,3967.7,3517231.08
469,1/18/2017,BTCUSD,907.19,916.89,851.39,878.02,3364.86,2970220.5
470,1/19/2017,BTCUSD,878.02,908.97,878.01,901.75,2843.34,2554131.69
471,1/20/2017,BTCUSD,901.75,906.56,885.01,899.53,3193.55,2868680.69
472,1/21/2017,BTCUSD,899.53,928.97,896.77,923.25,1350.07,1235056.12
473,1/22/2017,BTCUSD,923.25,940.42,895.51,921.82,1302.74,1196674.44
474,1/23/2017,BTCUSD,921.82,928,915.37,923.87,2578,2371902.86
475,1/24/2017,BTCUSD,923.87,925.09,887.29,890.66,3830.88,3457393.83
476,1/25/2017,BTCUSD,890.66,903.02,882.01,894.06,2502.75,2233394.99
477,1/26/2017,BTCUSD,894.06,920.59,893.23,918.42,2109.97,1923339.66
478,1/27/2017,BTCUSD,918.42,924.88,909.97,921.01,2187.5,2013902.61
479,1/28/2017,BTCUSD,921.01,922.99,918.78,921.29,389.64,358903.75
480,1/29/2017,BTCUSD,921.29,922.99,915,916.77,311.58,286509.28
481,1/30/2017,BTCUSD,916.77,923.99,912.01,923.02,1660.4,1529001.87
482,1/31/2017,BTCUSD,923.02,970.04,921.99,967.02,1836.05,1748798.09
483,2/1/2017,BTCUSD,967.02,990,962.35,989.1,2404.69,2346365.67
484,2/2/2017,BTCUSD,989.1,1013.92,977.51,1005.97,3122.29,3117788.13
485,2/3/2017,BTCUSD,1005.97,1024,995.98,1015.09,3865.48,3925432.73
486,2/4/2017,BTCUSD,1015.09,1041.97,1005.01,1032.98,1479.36,1513440.08
487,2/5/2017,BTCUSD,1032.98,1032.99,998.88,1011.9,957.83,972422.38
488,2/6/2017,BTCUSD,1011.9,1028.12,1009.9,1024.99,3594.23,3669393.63
489,2/7/2017,BTCUSD,1024.99,1055,1023.19,1055,3097.4,3241833.55
490,2/8/2017,BTCUSD,1055,1071.3,1023.58,1060.31,3190.49,3358745.58
491,2/9/2017,BTCUSD,1060.31,1079.99,948.22,984.81,7562.58,7468414.6
492,2/10/2017,BTCUSD,984.81,1009.09,955.99,1003.97,2458.81,2412479.88
493,2/11/2017,BTCUSD,1003.97,1020.43,995.62,1015.18,827.38,835008.39
494,2/12/2017,BTCUSD,1015.18,1016.55,1004.43,1008.49,448.89,452863.64
495,2/13/2017,BTCUSD,1008.49,1014.99,990,1000.05,2683.01,2678810.98
496,2/14/2017,BTCUSD,1000.05,1020.01,994.35,1012.65,2125.24,2144390.71
497,2/15/2017,BTCUSD,1012.65,1015.57,1006,1013.67,2614.81,2650538.67
498,2/16/2017,BTCUSD,1013.67,1042.14,1013.54,1034.33,3525.22,3636909.39
499,2/17/2017,BTCUSD,1034.33,1063.99,1034.33,1059.75,2965.85,3128329.79
500,2/18/2017,BTCUSD,1059.75,1069.23,1053.84,1059.84,1652.41,1759408.11
501,2/19/2017,BTCUSD,1059.84,1062.2,1047.35,1054.72,1204.86,1269774.84
502,2/20/2017,BTCUSD,1054.72,1085.13,1048.05,1085.13,2586.44,2747077.53
503,2/21/2017,BTCUSD,1085.13,1134.59,1079.67,1133.68,3831.35,4246258.32
504,2/22/2017,BTCUSD,1133.68,1140,1109.99,1128.54,4097.34,4619409.23
505,2/23/2017,BTCUSD,1128.54,1193.99,1126.13,1181.02,4716.48,5457799.51
506,2/24/2017,BTCUSD,1181.02,1213.39,1107.56,1183.72,8656.16,10200773.8
507,2/25/2017,BTCUSD,1183.72,1186.69,1126.54,1148.77,2471.08,2854606.79
508,2/26/2017,BTCUSD,1148.77,1185.99,1133.33,1182.03,2427.77,2827742.58
509,2/27/2017,BTCUSD,1182.03,1201.03,1172.67,1194.5,3142.83,3737663.34
510,2/28/2017,BTCUSD,1194.5,1214.96,1181.16,1195.2,5476.53,6550162.06
511,3/1/2017,BTCUSD,1195.2,1230,1190.62,1228.9,3481.12,4243681.33
512,3/2/2017,BTCUSD,1228.9,1285.1,1215.36,1260.21,12749.77,16179315.89
513,3/3/2017,BTCUSD,1260.21,1293.35,1258.65,1287.98,15630.95,20087111.3
514,3/4/2017,BTCUSD,1287.98,1287.99,1241.01,1270,1807.76,2288054.09
515,3/5/2017,BTCUSD,1270,1275,1245.21,1273.99,1628.88,2052223.11
516,3/6/2017,BTCUSD,1273.99,1288.98,1273.99,1288.88,3216.29,4124731.86
517,3/7/2017,BTCUSD,1288.88,1288.89,1188.97,1236.29,7207.78,9028123.08
518,3/8/2017,BTCUSD,1236.29,1245.99,1150.01,1151.39,5376.67,6413854.16
519,3/9/2017,BTCUSD,1151.39,1211.82,1135.51,1197.2,2887.38,3399309.59
520,3/10/2017,BTCUSD,1197.2,1325,980.01,1109.29,13988.29,16846615.42
521,3/11/2017,BTCUSD,1109.29,1197.72,1109.03,1182.64,3076.32,3575284.85
522,3/12/2017,BTCUSD,1182.64,1237.68,1176.4,1232.63,1209.49,1471321.75
523,3/13/2017,BTCUSD,1232.63,1250,1215.98,1246.86,2507.49,3100333.54
524,3/14/2017,BTCUSD,1246.86,1258.48,1228.86,1248.2,2235.71,2790544.14
525,3/15/2017,BTCUSD,1248.2,1265,1246,1261.75,2791.19,3498724.4
526,3/16/2017,BTCUSD,1261.75,1263.11,1131.76,1175.29,6008.87,7218977.88
527,3/17/2017,BTCUSD,1175.29,1175.29,1065.92,1070.6,7824.26,8777881.59
528,3/18/2017,BTCUSD,1070.6,1097.68,948.6,965.1,5799.2,5877646.98
529,3/19/2017,BTCUSD,965.1,1060,965.1,1010.63,2224.46,2248709.84
530,3/20/2017,BTCUSD,1010.63,1051.32,1010.01,1041.61,2569.4,2662398.05
531,3/21/2017,BTCUSD,1041.61,1119.4,1041.61,1113.81,5528.76,6064968.61
532,3/22/2017,BTCUSD,1113.81,1114.33,990.1,1037.97,6072.34,6292795.67
533,3/23/2017,BTCUSD,1037.97,1052.82,1017.55,1033,3872.77,4022112.9
534,3/24/2017,BTCUSD,1033,1033.99,925,936.83,5517.71,5393455.73
535,3/25/2017,BTCUSD,936.83,978.6,892.12,966.76,3976.56,3705211.7
536,3/26/2017,BTCUSD,966.76,1000,948.33,967.14,3442.31,3366712.79
537,3/27/2017,BTCUSD,967.14,1046.16,959.88,1045.01,5114.02,5191542.35
538,3/28/2017,BTCUSD,1045.01,1064.98,1019.02,1045.04,6806.16,7097106.21
539,3/29/2017,BTCUSD,1045.04,1055.89,1011,1041.03,5048.64,5237319.77
540,3/30/2017,BTCUSD,1041.03,1049.84,1022.12,1041.75,5146.84,5327151.27
541,3/31/2017,BTCUSD,1041.75,1090.65,1041.7,1084.22,5102,5425230.28
542,4/1/2017,BTCUSD,1084.22,1112.43,1073.68,1089.99,2174.03,2371663.55
543,4/2/2017,BTCUSD,1089.99,1114.15,1081.45,1107.45,1938.65,2131345.59
544,4/3/2017,BTCUSD,1107.45,1161.46,1107.45,1152.94,5394.04,6151840.96
545,4/4/2017,BTCUSD,1152.94,1159.67,1126.8,1149.03,5161.47,5909365.29
546,4/5/2017,BTCUSD,1149.03,1149.03,1115.54,1134.73,4170.76,4712142.03
547,4/6/2017,BTCUSD,1134.73,1207.8,1134.7,1195.77,6208.84,7286599.66
548,4/7/2017,BTCUSD,1195.77,1206,1176.37,1194.67,4176.54,4989277.38
549,4/8/2017,BTCUSD,1194.67,1198,1167,1184.5,1722.06,2043342.16
550,4/9/2017,BTCUSD,1184.5,1217.49,1180.9,1210.08,1953.89,2348907.76
551,4/10/2017,BTCUSD,1210.08,1216.99,1202.8,1210.64,4505.36,5454153.15
552,4/11/2017,BTCUSD,1210.64,1232.62,1200.63,1223.76,4821.97,5860285.54
553,4/12/2017,BTCUSD,1223.76,1226.5,1210.69,1218.12,5563.56,6777571.33
554,4/13/2017,BTCUSD,1218.12,1221.48,1153.36,1177.88,6101.08,7210239.84
555,4/14/2017,BTCUSD,1177.88,1193.08,1170.11,1175.5,5034.67,5947842.56
556,4/15/2017,BTCUSD,1175.5,1194.54,1170,1174.69,1784.53,2111074.36
557,4/16/2017,BTCUSD,1174.69,1183.99,1166.51,1178.01,1184.6,1395055.92
558,4/17/2017,BTCUSD,1178.01,1196.38,1175.06,1193.81,3824.79,4531180.28
559,4/18/2017,BTCUSD,1193.81,1209.27,1193.81,1204,5232.31,6280213.6
560,4/19/2017,BTCUSD,1204,1211.45,1189.18,1211.45,5957.42,7156869.26
561,4/20/2017,BTCUSD,1211.45,1244.73,1210.6,1238.45,5817.59,7140008.98
562,4/21/2017,BTCUSD,1238.45,1256,1237.5,1250,4460.49,5557584.14
563,4/22/2017,BTCUSD,1250,1250,1226,1247.66,1637.49,2036284.75
564,4/23/2017,BTCUSD,1247.66,1250.48,1235.46,1247.83,1514.49,1886267.18
565,4/24/2017,BTCUSD,1247.83,1259.91,1240.21,1255.71,4462.42,5575223.29
566,4/25/2017,BTCUSD,1255.71,1282.87,1253.96,1282.56,4145.89,5270743.84
567,4/26/2017,BTCUSD,1282.56,1314.05,1278.89,1294.91,6360.84,8239433.07
568,4/27/2017,BTCUSD,1294.91,1370,1293.07,1346.04,11591.4,15592322.34
569,4/28/2017,BTCUSD,1346.04,1367.65,1300,1347.19,15562.73,20895489.53
570,4/29/2017,BTCUSD,1347.19,1355.1,1330.9,1351.08,2133.4,2868277.71
571,4/30/2017,BTCUSD,1351.08,1363.84,1325,1362.63,1982.65,2658879.77
572,5/1/2017,BTCUSD,1362.63,1480,1352.8,1440.82,19714.91,28391677.51
573,5/2/2017,BTCUSD,1440.82,1489.61,1421.11,1464.94,6791.27,9877052.25
574,5/3/2017,BTCUSD,1464.94,1535.6,1444.99,1517.95,5684.8,8447912.24
575,5/4/2017,BTCUSD,1517.95,1650,1475.01,1550,9561.6,14883276.29
576,5/5/2017,BTCUSD,1550,1626.73,1521.24,1546.93,7434.68,11662171.4
577,5/6/2017,BTCUSD,1546.93,1585.6,1546.92,1580.99,2347.5,3684798.06
578,5/7/2017,BTCUSD,1580.99,1609,1566.14,1602.17,2752.06,4365686.53
579,5/8/2017,BTCUSD,1602.17,1686.39,1602.17,1686.39,8776.49,14331745.14
580,5/9/2017,BTCUSD,1686.39,1779,1681.93,1719.51,9382.65,16257862.59
581,5/10/2017,BTCUSD,1719.51,1796.01,1698,1793.26,7849.45,13849146.09
582,5/11/2017,BTCUSD,1793.26,1884,1775,1834.1,17803.68,32420035.36
583,5/12/2017,BTCUSD,1834.1,1838.59,1657.86,1694.64,15969.6,28152441.08
584,5/13/2017,BTCUSD,1694.64,1781.71,1602.36,1781.71,6266.37,10714851.12
585,5/14/2017,BTCUSD,1781.71,1817.57,1754.83,1794.01,1660.88,2975269.98
586,5/15/2017,BTCUSD,1794.01,1794.01,1667,1742.67,12693.56,21860802.63
587,5/16/2017,BTCUSD,1742.67,1770,1701.01,1769.71,6480.64,11330852.33
588,5/17/2017,BTCUSD,1769.71,1837.36,1750,1812.57,10046.33,18227098.01
589,5/18/2017,BTCUSD,1812.57,1895.55,1808.15,1895.55,7852.25,14523445.05
590,5/19/2017,BTCUSD,1895.55,1965.23,1894.64,1965.01,7865.64,15189698.86
591,5/20/2017,BTCUSD,1965.01,2045,1965.01,2044.4,5545.09,11082377.36
592,5/21/2017,BTCUSD,2044.4,2089.44,1981.37,2026,3903.06,7956641.27
593,5/22/2017,BTCUSD,2026,2249,1998.5,2101.33,11332.24,23928854.61
594,5/23/2017,BTCUSD,2101.33,2264,2101.33,2261.22,11254.57,24940822.11
595,5/24/2017,BTCUSD,2261.22,2479,2261.22,2436.45,10964.29,26072742
596,5/25/2017,BTCUSD,2436.45,2779,2199.6,2330.84,25383.88,64640506.75
597,5/26/2017,BTCUSD,2330.84,2628.71,2055.55,2267.37,17459.69,41282802.1
598,5/27/2017,BTCUSD,2267.37,2342.1,1910.55,2096.77,10130.14,21322187.03
599,5/28/2017,BTCUSD,2096.77,2323.99,2095.61,2230.77,4915.8,10885221.21
600,5/29/2017,BTCUSD,2230.77,2340.1,2150,2284.3,6429.74,14604821.77
601,5/30/2017,BTCUSD,2284.3,2324.27,2151.21,2197.33,14157.48,31837094.78
602,5/31/2017,BTCUSD,2197.33,2325.89,2179.98,2303.62,14248.18,32014961.91
603,6/1/2017,BTCUSD,2303.62,2459,2300,2412.34,11493.71,27291433.44
604,6/2/2017,BTCUSD,2412.34,2484.04,2375,2484.04,8743.25,21120497.79
605,6/3/2017,BTCUSD,2484.04,2589.69,2461.36,2554.91,4101.37,10395286.16
606,6/4/2017,BTCUSD,2554.91,2566.26,2483.03,2520.05,3719.02,9387640.6
607,6/5/2017,BTCUSD,2520.05,2700.2,2520.04,2689.43,5934.04,15478385.54
608,6/6/2017,BTCUSD,2689.43,2924,2689.4,2880.23,12177.9,34291677.47
609,6/7/2017,BTCUSD,2880.23,2884.98,2618.28,2690,8627.96,24000641.7
610,6/8/2017,BTCUSD,2690,2815.39,2610.67,2800,10231.79,28122808.38
611,6/9/2017,BTCUSD,2800,2854.12,2794.31,2807.01,7035.2,19832299.67
612,6/10/2017,BTCUSD,2807.01,2903.96,2803,2903.77,5968.37,17018471.33
613,6/11/2017,BTCUSD,2903.77,2960,2859.76,2960,4092.99,11917922.32
614,6/12/2017,BTCUSD,2960,2975,2470,2656.3,19056.61,50503982.61
615,6/13/2017,BTCUSD,2656.3,2772.03,2647.56,2715.86,12222.35,32989227.35
616,6/14/2017,BTCUSD,2715.86,2800,2341.2,2459.56,14483.01,37437465.61
617,6/15/2017,BTCUSD,2459.56,2510.38,2059.41,2416.16,22303.92,51364962.96
618,6/16/2017,BTCUSD,2416.16,2508.23,2310.81,2484.64,9859.92,24102323.69
619,6/17/2017,BTCUSD,2484.64,2664.89,2430.32,2638.24,4953.89,12714753.6
620,6/18/2017,BTCUSD,2638.24,2663.66,2458.59,2519.87,5487.04,14010760.71
621,6/19/2017,BTCUSD,2519.87,2594.99,2491.12,2594.99,6321.09,16129629.04
622,6/20/2017,BTCUSD,2594.99,2786,2589.67,2734.14,7802.06,21003970.54
623,6/21/2017,BTCUSD,2734.14,2769.99,2586.27,2645.1,11073.04,29746424.6
624,6/22/2017,BTCUSD,2645.1,2726.96,2595,2689.58,8141.15,21714756.1
625,6/23/2017,BTCUSD,2689.58,2729.34,2672.24,2684.63,5613.06,15185666.79
626,6/24/2017,BTCUSD,2684.63,2710.51,2510.01,2572.96,4988.23,13104724.93
627,6/25/2017,BTCUSD,2572.96,2636.55,2429.42,2497.6,6128.04,15611580.85
628,6/26/2017,BTCUSD,2497.6,2549.72,2275.27,2415.62,14723.23,35653110.77
629,6/27/2017,BTCUSD,2415.62,2573.77,2269.46,2573.77,18608.2,44650715.94
630,6/28/2017,BTCUSD,2573.77,2596.26,2466.62,2554.97,12428.47,31577678.34
631,6/29/2017,BTCUSD,2554.97,2589.51,2503.01,2549.89,7972.64,20365455.05
632,6/30/2017,BTCUSD,2549.89,2549.9,2441.14,2456.01,8660.14,21711417.43
633,7/1/2017,BTCUSD,2456.01,2500,2385,2416.12,5227,12731882.83
634,7/2/2017,BTCUSD,2416.12,2541.87,2375.03,2507.84,5574.46,13662752.15
635,7/3/2017,BTCUSD,2507.84,2584,2477.13,2540.94,6289.94,15926572.65
636,7/4/2017,BTCUSD,2540.94,2631.32,2540.93,2606.64,4419.68,11447348.29
637,7/5/2017,BTCUSD,2606.64,2650,2550.01,2625.06,19342.33,50208008.09
638,7/6/2017,BTCUSD,2625.06,2645.54,2579.79,2605.53,8435.75,21944313.06
639,7/7/2017,BTCUSD,2605.53,2609.87,2457.12,2493.79,13327.76,33627161.37
640,7/8/2017,BTCUSD,2493.79,2550.1,2461.46,2547.77,5463.92,13677738.07
641,7/9/2017,BTCUSD,2547.77,2572.31,2501.02,2501.02,5918.74,15047582.46
642,7/10/2017,BTCUSD,2501.02,2520.1,2252.57,2329.4,16472.85,39663519.21
643,7/11/2017,BTCUSD,2329.4,2400,2251.07,2305.05,16399.92,38322164.51
644,7/12/2017,BTCUSD,2305.05,2401.4,2242.87,2383.82,13488.98,31621874.09
645,7/13/2017,BTCUSD,2383.82,2420,2315.61,2343.48,11854.39,27975709.78
646,7/14/2017,BTCUSD,2343.48,2352.67,2142.22,2213.01,13645.67,30558401.57
647,7/15/2017,BTCUSD,2213.01,2218.52,1965.13,1967.34,14804.13,30554833.34
648,7/16/2017,BTCUSD,1967.34,2039,1800,1904,13823.39,26431755.87
649,7/17/2017,BTCUSD,1904,2229.07,1897.35,2229.07,18163.01,37714588.91
650,7/18/2017,BTCUSD,2229.07,2389.99,2145.65,2304.36,27980.12,64219054.72
651,7/19/2017,BTCUSD,2304.36,2404.01,2222.88,2264.29,21093.74,48678226.58
652,7/20/2017,BTCUSD,2264.29,2950.47,2264.28,2889.98,49229.15,129039295
653,7/21/2017,BTCUSD,2889.98,2910,2609.89,2661.99,19174.24,52681625.31
654,7/22/2017,BTCUSD,2661.99,2872.86,2650.01,2838.07,8416.24,23474021.72
655,7/23/2017,BTCUSD,2838.07,2849.99,2668.05,2761.45,9717,26910949.71
656,7/24/2017,BTCUSD,2761.45,2795,2715.2,2758.5,9193.13,25261098.79
657,7/25/2017,BTCUSD,2758.5,2772.99,2450,2558.27,22993.17,59204763.6
658,7/26/2017,BTCUSD,2558.27,2599.99,2401.01,2524.52,14675.09,36524447.82
